event_id,dataset_source,source_file,event_type,lane_id,event_onset_s,window_start_s,window_end_s,event_duration_s
4551,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,307.140187,297.140187,307.140187,0.6339669999999842
4552,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,309.575954,299.575954,309.575954,0.5338659999999891
4553,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,310.510221,300.510221,310.510221,0.7674329999999827
4554,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,309.976354,299.976354,309.976354,0.8007999999999811
4555,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,311.577954,301.577954,311.577954,0.7007000000000403
4556,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,311.277654,301.277654,311.277654,0.8341670000000363
4557,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,276.643052,266.643052,276.643052,0.7674329999999827
4558,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,312.979354,302.979354,312.979354,0.8007999999999811
4559,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,307.60732,297.60732,307.60732,1.5014999999999645
4560,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,312.545587,302.545587,312.545587,0.9008999999999787
4561,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,295.528586,285.528586,295.528586,0.7340669999999818
4562,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,277.777518,267.777518,277.777518,0.6673340000000394
4563,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,314.180554,304.180554,314.180554,0.7674330000000396
4564,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,301.10082,291.10082,301.10082,0.5004999999999882
4565,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,314.580954,304.580954,314.580954,0.8675339999999778
4566,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,298.364753,288.364753,298.364753,0.9008999999999787
4567,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,316.816521,306.816521,316.816521,0.967632999999978
4568,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,309.142187,299.142187,309.142187,0.8008000000000379
4569,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,317.950988,307.950988,317.950988,0.5672329999999874
4570,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,320.053088,310.053088,320.053088,0.7340669999999818
4571,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,318.051088,308.051088,318.051088,1.5682330000000206
4572,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,323.022721,313.022721,323.022721,1.434767000000022
4573,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,322.889255,312.889255,322.889255,0.7340659999999843
4574,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,325.558588,315.558588,325.558588,0.7340670000000387
4575,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,323.790155,313.790155,323.790155,0.834165999999982
4576,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,325.258288,315.258288,325.258288,0.8675340000000347
4577,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,327.060088,317.060088,327.060088,0.9008999999999787
4578,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,311.911621,301.911621,311.911621,0.7006999999999834
4579,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,325.692055,315.692055,325.692055,0.7674330000000396
4580,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,473.372931,463.372931,473.372931,0.7674339999999802
4581,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,314.047087,304.047087,314.047087,0.9009000000000356
4582,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,314.547587,304.547587,314.547587,0.6673339999999826
4583,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,329.162188,319.162188,329.162188,0.4671339999999873
4584,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,334.033722,324.033722,334.033722,1.2679329999999709
4585,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,329.595955,319.595955,329.595955,0.8675329999999803
4586,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,331.030722,321.030722,331.030722,1.6015999999999622
4587,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,292.792519,282.792519,292.792519,1.0009999999999764
4588,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,336.469489,326.469489,336.469489,0.8341669999999795
4589,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,315.648688,305.648688,315.648688,0.8007999999999811
4590,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,342.608956,332.608956,342.608956,1.5348670000000197
4591,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,332.732422,322.732422,332.732422,1.0343670000000316
4592,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,332.832522,322.832522,332.832522,0.8008000000000379
4593,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,340.206556,330.206556,340.206556,1.434767000000022
4594,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,404.504127,394.504127,404.504127,0.5672330000000443
4595,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,293.459853,283.459853,293.459853,1.8018000000000143
4596,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,333.900255,323.900255,333.900255,0.7340669999999818
4597,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,336.035722,326.035722,336.035722,0.9342669999999771
4598,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,321.621321,311.621321,321.621321,0.5672339999999849
4599,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,337.170189,327.170189,337.170189,0.8007999999999811
4600,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,328.795155,318.795155,328.795155,0.7674329999999827
4601,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,407.27356,397.27356,407.27356,0.8008000000000379
4602,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,344.877889,334.877889,344.877889,0.9342670000000339
4603,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,341.908256,331.908256,341.908256,0.5672329999999874
4604,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,351.78479,341.78479,351.78479,0.8675330000000372
4605,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,347.98099,337.98099,347.98099,0.6673329999999851
4606,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,325.491855,315.491855,325.491855,0.9676330000000348
4607,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,343.876889,333.876889,343.876889,1.101099999999974
4608,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,346.47949,336.47949,346.47949,0.6673329999999851
4609,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,348.68169,338.68169,348.68169,0.8007999999999811
4610,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,344.444123,334.444123,344.444123,0.8675330000000372
4611,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,354.253923,344.253923,354.253923,0.5672340000000418
4612,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,349.248923,339.248923,349.248923,0.7340669999999818
4613,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,332.598955,322.598955,332.598955,0.6673339999999826
4614,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,347.18019,337.18019,347.18019,0.8008000000000379
4615,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,355.321657,345.321657,355.321657,0.8341669999999795
4616,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,355.822157,345.822157,355.822157,0.6673329999999851
4617,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,357.79079,347.79079,357.79079,0.8675339999999778
4618,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,10,350.817157,340.817157,350.817157,0.6339659999999867
4619,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,350.650323,340.650323,350.650323,0.8341669999999795
4620,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,359.459124,349.459124,359.459124,0.8675330000000372
4621,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,352.752423,342.752423,352.752423,0.7340669999999818
4622,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,475.308198,465.308198,475.308198,0.6673329999999851
4623,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,360.860524,350.860524,360.860524,0.8007999999999811
4624,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,361.260924,351.260924,361.260924,1.0677330000000325
4625,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,361.828157,351.828157,361.828157,1.1678340000000276
4626,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,353.58659,343.58659,353.58659,1.0677329999999756
4627,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,354.98799,344.98799,354.98799,0.5004999999999882
4628,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,364.263924,354.263924,364.263924,1.0677330000000325
4629,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,362.862524,352.862524,362.862524,0.967632999999978
4630,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,357.623957,347.623957,357.623957,0.8675329999999803
4631,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,358.858524,348.858524,358.858524,0.8008000000000379
4632,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,366.933258,356.933258,366.933258,0.7340659999999843
4633,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,486.552765,476.552765,486.552765,0.9342669999999771
4634,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,345.545223,335.545223,345.545223,0.7674329999999827
4635,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,360.993991,350.993991,360.993991,0.834165999999982
4636,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,371.137458,361.137458,371.137458,0.8675330000000372
4637,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,334.133822,324.133822,334.133822,0.5338669999999865
4638,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,362.528857,352.528857,362.528857,1.1344669999999724
4639,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,368.935258,358.935258,368.935258,0.7340660000000412
4640,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,355.355023,345.355023,355.355023,0.8008009999999786
4641,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,411.511127,401.511127,411.511127,0.7340670000000387
4642,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,365.031357,355.031357,365.031357,0.8007999999999811
4643,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,367.133458,357.133458,367.133458,1.0343659999999772
4644,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,10,338.971989,328.971989,338.971989,1.2679329999999709
4645,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,372.839158,362.839158,372.839158,0.8341669999999795
4646,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,369.702691,359.702691,369.702691,0.967632999999978
4647,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,369.502491,359.502491,369.502491,0.6673329999999851
4648,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,374.073725,364.073725,374.073725,0.9342659999999796
4649,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,374.974625,364.974625,374.974625,0.9342659999999796
4650,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,341.741423,331.741423,341.741423,0.5004999999999882
4651,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,378.578225,368.578225,378.578225,0.9342670000000339
4652,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,373.272925,363.272925,373.272925,1.0677330000000325
4653,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,362.862524,352.862524,362.862524,0.8007999999999811
4654,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,381.814792,371.814792,381.814792,1.0343669999999747
4655,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,383.850159,373.850159,383.850159,0.834165999999982
4656,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,342.141823,332.141823,342.141823,1.2345660000000294
4657,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,344.010356,334.010356,344.010356,1.0677329999999756
4658,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,377.176825,367.176825,377.176825,1.1678329999999733
4659,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,345.078089,335.078089,345.078089,0.8675340000000347
4660,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,378.611592,368.611592,378.611592,0.9009000000000356
4661,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,375.274925,365.274925,375.274925,1.0677329999999756
4662,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,0,355.054723,345.054723,355.054723,0.7674339999999802
4663,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,386.686326,376.686326,386.686326,1.3346659999999702
4664,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,345.67869,335.67869,345.67869,1.3680329999999685
4665,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,379.946258,369.946258,379.946258,0.6673339999999826
4666,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,381.614592,371.614592,381.614592,0.9008999999999787
4667,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,346.846523,336.846523,346.846523,1.2012000000000285
4668,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,382.248559,372.248559,382.248559,0.7674329999999827
4669,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,387.487126,377.487126,387.487126,0.8675330000000372
4670,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,347.58059,337.58059,347.58059,1.2345660000000294
4671,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,382.915892,372.915892,382.915892,0.9342670000000339
4672,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,390.390026,380.390026,390.390026,1.1344670000000292
4673,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,340.206556,330.206556,340.206556,0.9676330000000348
4674,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,366.265924,356.265924,366.265924,0.7340670000000387
4675,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,350.416756,340.416756,350.416756,0.8341669999999795
4676,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,384.016992,374.016992,384.016992,1.0009999999999764
4677,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,350.316656,340.316656,350.316656,0.8675339999999778
4678,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,388.488126,378.488126,388.488126,0.8675329999999803
4679,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,6,466.999898,456.999898,466.999898,0.500500000000045
4680,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,393.626593,383.626593,393.626593,0.9008999999999787
4681,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,350.88389,340.88389,350.88389,1.0343669999999747
4682,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,388.421392,378.421392,388.421392,0.7674339999999802
4683,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,350.450123,340.450123,350.450123,1.6349669999999605
4684,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,389.455759,379.455759,389.455759,0.5672329999999874
4685,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,393.226193,383.226193,393.226193,0.6339659999999867
4686,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,422.355295,412.355295,422.355295,0.9008999999999787
4687,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,353.419757,343.419757,353.419757,0.7340659999999843
4688,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,391.391026,381.391026,391.391026,1.1344669999999724
4689,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,394.394026,384.394026,394.394026,0.8007999999999811
4690,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,354.354023,344.354023,354.354023,0.8008000000000379
4691,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,401.234193,391.234193,401.234193,0.8007999999999811
4692,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,354.053723,344.053723,354.053723,1.8018010000000118
4693,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,396.26256,386.26256,396.26256,1.101099999999974
4694,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,376.642958,366.642958,376.642958,0.7006999999999834
4695,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,403.66996,393.66996,403.66996,1.0343669999999747
4696,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,399.932893,389.932893,399.932893,0.7674330000000396
4697,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,398.531493,388.531493,398.531493,1.5014999999999645
4698,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,355.221557,345.221557,355.221557,0.5672329999999874
4699,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,396.729693,386.729693,396.729693,0.967632999999978
4700,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,406.67296,396.67296,406.67296,1.0343670000000316
4701,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,400.533493,390.533493,400.533493,0.8341669999999795
4702,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,383.149459,373.149459,383.149459,0.7007000000000403
4703,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,397.897526,387.897526,397.897526,0.8007999999999811
4704,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,424.090361,414.090361,424.090361,0.8341670000000363
4705,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,412.578861,402.578861,412.578861,1.3012999999999693
4706,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,413.713327,403.713327,413.713327,0.6673339999999826
4707,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,404.437393,394.437393,404.437393,0.767434000000037
4708,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,508.074267,498.074267,508.074267,0.4671329999999898
4709,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,418.017628,408.017628,418.017628,0.8675329999999803
4710,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,384.517492,374.517492,384.517492,0.7340669999999818
4711,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,7,425.358295,415.358295,425.358295,0.7340659999999843
4712,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,363.730057,353.730057,363.730057,0.5004999999999882
4713,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,408.408027,398.408027,408.408027,0.8007999999999811
4714,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,420.219828,410.219828,420.219828,0.834165999999982
4715,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,404.036993,394.036993,404.036993,0.6673339999999826
4716,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,404.87116,394.87116,404.87116,0.8341670000000363
4717,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,421.921528,411.921528,421.921528,1.1344669999999724
4718,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,406.17246,396.17246,406.17246,0.6673339999999826
4719,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,414.313927,404.313927,414.313927,0.7340670000000387
4720,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,425.525128,415.525128,425.525128,0.8675329999999803
4721,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,406.97326,396.97326,406.97326,1.06773400000003
4722,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,416.015627,406.015627,416.015627,0.8675339999999778
4723,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,408.77506,398.77506,408.77506,0.9342669999999771
4724,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,426.592862,416.592862,426.592862,0.967632999999978
4725,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,417.884161,407.884161,417.884161,0.8341669999999795
4726,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,370.436758,360.436758,370.436758,1.5348670000000197
4727,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,410.610227,400.610227,410.610227,0.9342669999999771
4728,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,412.378661,402.378661,412.378661,0.834165999999982
4729,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,374.707691,364.707691,374.707691,0.6005999999999858
4730,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,424.991261,414.991261,424.991261,0.9008999999999787
4731,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,413.646594,403.646594,413.646594,0.9008999999999787
4732,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,415.014627,405.014627,415.014627,0.7006999999999834
4733,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,422.355295,412.355295,422.355295,1.3680329999999685
4734,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,417.650594,407.650594,417.650594,0.9008999999999787
4735,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,433.032629,423.032629,433.032629,0.7007000000000403
4736,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,1,431.431028,421.431028,431.431028,0.5672339999999849
4737,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,3,419.419028,409.419028,419.419028,0.8007999999999811
4738,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,432.165095,422.165095,432.165095,0.9008999999999787
4739,mitra_t7,data\raw\mitra\Data_T7\T7_DAll.csv,hard_brake,2,427.360295,417.360295,427.360295,0.7006999999999834
